full_name,primary_channel,primary_match_reason,primary_confidence,all_channels,channel_count
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_category,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_channel,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_consumer_order_h,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_country,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_customer,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_customer_block,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_customer_block_mapping,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_customer_group,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_daily_returns,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_daily_returns_adj,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_daily_sales,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_daily_sales_adj,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_default_value,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_distlinkfile,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_distributor,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_distributor_channeloutletcount,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_distributor_inventory,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_distributor_kpi,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_dtproperties,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_ems_budget_feb,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_ems_exchange_rates,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_ems_mcost,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_ems_mcost_budget,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_ems_opex,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_ems_opex_budget,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_ems_product_mapping,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_ems_sales_fea,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_ems_sku_factor,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_f_stocktake,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_fbt_eysrc_custgroup,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_fbt_eysrc_customer,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_fbt_eysrc_distributor,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_fbt_eysrc_inventory,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_fbt_eysrc_product,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_fbt_eysrc_sales,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_fbt_eysrc_sales_28092020_bak,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_fbt_eysrc_salesman,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_fbt_eysrc_tlkpcustchannel,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_fbt_eysrc_tlkpcustlocation,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_fbt_eysrc_tlkpdistribtype,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_fbt_fs_prod_uom,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_fbt_fs_prodprice,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_fbt_src_custmapping,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_giantdelivery,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_gpn_hierarchy,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_gpn_mapping,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_gskumap,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_gskumap_aeonbig,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_gskumap_ts,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_gstoremap,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_gstoremap_aeonbig,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_gstoremap_ts,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_item_mapping,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_kadelivery,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_kadelivery_aeonbig,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_kadelivery_tesco,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_keymap,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_mcost,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_mcost1,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_mcost_budget,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_mcost_date,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_mm_trade_type,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_mm_uom,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_newspage_o_cycleroute,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_newspage_o_routeplan,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_newspage_o_setup,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_newspage_proposed_order,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_nzcost_mapping,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_o_custareamain,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_o_customer,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_o_sales_uat,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_opex,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_opex_allocation,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_opex_allocation_bak,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_opex_allocation_remove,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_opex_ems,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_opex_ems_dim,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_opex_ems_ebit,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_opex_ems_log,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_pack_size,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_primary_uom,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_product,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_product_format,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_product_type,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_product_variant,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_reasons_code,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_region,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_rpt_region,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_rpt_salesmanperform,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_rpt_salesmantotal,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_rpt_updchain,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_s2n_sat_customer_mapping_file,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_s2n_sat_customersalesman_mapping_file,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_s2n_sat_distributor_mapping_file,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_s2n_sat_salesman_mapping_file,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_s_customer_mapping,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_s_salesman_mapping,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_s_sat_custmer_salesman_mapping_file,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_s_sat_salesman_mapping_file,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sales_type,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_salesman,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_business_unit,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_citymaster,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_consumer_order,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_consumer_order_poll,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_custarea,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_custareamain,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_custbusiness,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_custchannelgroup,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_custclass,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_customer,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_customer_active,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_custregion,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_custsalesman,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_custstate,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_custtype,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_custtypehierarchy,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_custtypelevel1,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_custtypelevel2,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_custtypelevel3,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_dbo_product,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_distareamaster,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_distbranchmaster,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_distdistrictmaster,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_distfilter,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_disthierarchy,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_distregionmaster,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_distributor,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_distterritorymaster,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_disttownhierarchy,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_ems_prod_map,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_f_proposed_order_h,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_inventory,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_medicalsalesrep,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_product,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_product_err,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_product_mapping,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_promoter,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_sales,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_sales_mm_v4_2017,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_sales_mm_v4_2018,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_sales_uat,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_salesman,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_statemaster,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_tblcalendarmonth,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_tblcalendarperiod,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_tblopco,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_tlkpbusinessline,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_tlkpcalltype,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_tlkpcountry,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_tlkpcustchannel,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_tlkpcustlocation,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_tlkpdistregion,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_tlkpdistribtype,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_tlkpproductbrand,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_tlkpproductcategory,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_tlkpproductformat,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_tlkpproductsubbrand,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_tlkpsalesmantype,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_tlkpsolinetype,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_tlkptown,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_tlkptradingterms,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_townhierarchy,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_townmaster,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_tsr_customer,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_uxt_lmt_customer,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_uxt_ppp_customer,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sat_uxt_top_customer,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sell_in_budget,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sell_out_budget,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sell_out_budget_new,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_states,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_sub_brand,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_tbl_synergyproductexceptions,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_tbldistregion,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_tblproduct,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_tblproduct_pack_size,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_tlkpproductcategory,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_tlkpproductformat,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_tlkpproductsubbrand,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_tsr_brand,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_malaysia.ss_his_tsr_channel,C,asian_ops_source:malaysia,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_vietnam.fbvn_consumer_distributor_channel,C,asian_ops_source:vietnam,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_vietnam.fbvn_consumer_geography,C,asian_ops_source:vietnam,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_vietnam.fbvn_consumer_invt_master,C,asian_ops_source:vietnam,MEDIUM,C,1
fdp_prd_std_internal.std_internal_apac_vietnam.fbvn_consumer_outlet_type,C,asian_ops_source:vietnam,MEDIUM,C,1
