node,is_seed,first_seen_hop,first_seen_dir,n_upstream,n_upstream_mainland,n_downstream,n_downstream_mainland,mainland_in_ratio,mainland_out_ratio,bridge_score,category,sep_business_entity,sep_location,sep_employee,sep_customer,sep_material,sep_sales_org,catalog,schema,table_name
fdp_dev_srv_internal.srv_internal_source_to_pay.ref_material_group_desc,false,1,down,1,1,0,0,1.000,,0.000,MAINLAND_SINK,0,0,0,0,0,0,fdp_dev_srv_internal,srv_internal_source_to_pay,ref_material_group_desc
fdp_dev_srv_internal.srv_internal_source_to_pay.vendor_general_data,false,1,down,4,4,0,0,1.000,,0.000,MAINLAND_SINK,0,0,0,0,0,0,fdp_dev_srv_internal,srv_internal_source_to_pay,vendor_general_data
fdp_dev_srv_internal.srv_internal_source_to_pay.vendor_master_company_code__lfb1,false,1,down,1,1,0,0,1.000,,0.000,MAINLAND_SINK,0,0,0,0,0,0,fdp_dev_srv_internal,srv_internal_source_to_pay,vendor_master_company_code__lfb1
fdp_dev_std_internal.std_internal_ame_data_warehouse.vw_po_status_report_detailed,false,1,down,5,5,0,0,1.000,,0.000,MAINLAND_SINK,1,0,0,0,0,0,fdp_dev_std_internal,std_internal_ame_data_warehouse,vw_po_status_report_detailed
fdp_dev_std_internal.std_internal_korora.shipment_container_tracking_fonterra_summary,false,1,down,1,1,0,0,1.000,,0.000,MAINLAND_SINK,0,0,0,0,0,0,fdp_dev_std_internal,std_internal_korora,shipment_container_tracking_fonterra_summary
fdp_dev_std_internal.std_internal_snp.snp_supply_plan_itg_dummy,false,1,down,2,2,0,0,1.000,,0.000,MAINLAND_SINK,0,0,0,0,0,0,fdp_dev_std_internal,std_internal_snp,snp_supply_plan_itg_dummy
fdp_dev_std_internal.std_internal_source_to_pay.vw_account_assignment_in_po__ekkn,false,1,down,1,1,0,0,1.000,,0.000,MAINLAND_SINK,0,0,0,0,0,0,fdp_dev_std_internal,std_internal_source_to_pay,vw_account_assignment_in_po__ekkn
fdp_dev_std_internal.std_internal_source_to_pay.vw_address_book_master__f0101,false,1,down,1,1,0,0,1.000,,0.000,MAINLAND_SINK,0,0,0,0,0,0,fdp_dev_std_internal,std_internal_source_to_pay,vw_address_book_master__f0101
fdp_dev_std_internal.std_internal_source_to_pay.vw_address_by_date__f0116,false,1,down,1,1,0,0,1.000,,0.000,MAINLAND_SINK,0,0,0,0,0,0,fdp_dev_std_internal,std_internal_source_to_pay,vw_address_by_date__f0116
fdp_dev_std_internal.std_internal_source_to_pay.vw_history_per_purchase_document__ekbe,false,1,down,1,1,0,0,1.000,,0.000,MAINLAND_SINK,0,0,0,0,0,0,fdp_dev_std_internal,std_internal_source_to_pay,vw_history_per_purchase_document__ekbe
fdp_dev_std_internal.std_internal_source_to_pay.vw_item_master__f4101,false,1,down,1,1,0,0,1.000,,0.000,MAINLAND_SINK,0,0,0,0,0,0,fdp_dev_std_internal,std_internal_source_to_pay,vw_item_master__f4101
fdp_dev_std_internal.std_internal_source_to_pay.vw_plant_data_for_material__marc,false,1,down,2,2,0,0,1.000,,0.000,MAINLAND_SINK,0,0,0,0,0,0,fdp_dev_std_internal,std_internal_source_to_pay,vw_plant_data_for_material__marc
fdp_dev_std_internal.std_internal_source_to_pay.vw_purchase_order_file,false,1,down,2,2,0,0,1.000,,0.000,MAINLAND_SINK,0,0,0,0,0,0,fdp_dev_std_internal,std_internal_source_to_pay,vw_purchase_order_file
fdp_dev_std_internal.std_internal_source_to_pay.vw_supplier_master__f0401,false,1,down,1,1,0,0,1.000,,0.000,MAINLAND_SINK,0,0,0,0,0,0,fdp_dev_std_internal,std_internal_source_to_pay,vw_supplier_master__f0401
fdp_dev_std_internal.std_internal_source_to_pay.vw_vendor_master_purchasing_organization,false,1,down,5,5,0,0,1.000,,0.000,MAINLAND_SINK,0,0,0,0,0,0,fdp_dev_std_internal,std_internal_source_to_pay,vw_vendor_master_purchasing_organization
fdp_prd_itg_internal.itg_internal_source_to_pay.fact_purchase_order_file,false,1,down,2,2,0,0,1.000,,0.000,MAINLAND_SINK,0,0,0,0,0,0,fdp_prd_itg_internal,itg_internal_source_to_pay,fact_purchase_order_file
fdp_prd_srv_internal.srv_internal_information_management.sharepoint_site_permissions,false,1,down,1,1,0,0,1.000,,0.000,MAINLAND_SINK,0,0,0,0,0,0,fdp_prd_srv_internal,srv_internal_information_management,sharepoint_site_permissions
fdp_prd_srv_internal.srv_internal_jde.dim_account_master,false,1,down,1,1,0,0,1.000,,0.000,MAINLAND_SINK,0,0,0,0,0,0,fdp_prd_srv_internal,srv_internal_jde,dim_account_master
fdp_prd_srv_internal.srv_internal_jde.dim_address_organisation_structure_master,false,1,down,1,1,0,0,1.000,,0.000,MAINLAND_SINK,0,0,0,0,0,0,fdp_prd_srv_internal,srv_internal_jde,dim_address_organisation_structure_master
fdp_prd_srv_internal.srv_internal_jde.dim_business_unit_master,false,1,down,1,1,0,0,1.000,,0.000,MAINLAND_SINK,0,0,0,0,0,0,fdp_prd_srv_internal,srv_internal_jde,dim_business_unit_master
fdp_prd_srv_internal.srv_internal_jde.dim_item_branch_plant,false,1,down,1,1,0,0,1.000,,0.000,MAINLAND_SINK,0,0,0,0,0,0,fdp_prd_srv_internal,srv_internal_jde,dim_item_branch_plant
fdp_prd_srv_internal.srv_internal_jde.dim_user_defined_codes_types,false,1,down,1,1,0,0,1.000,,0.000,MAINLAND_SINK,0,0,0,0,0,0,fdp_prd_srv_internal,srv_internal_jde,dim_user_defined_codes_types
fdp_prd_srv_internal.srv_internal_jde.fact_account_ledger,false,1,down,1,1,0,0,1.000,,0.000,MAINLAND_SINK,0,0,0,0,0,0,fdp_prd_srv_internal,srv_internal_jde,fact_account_ledger
fdp_prd_srv_internal.srv_internal_sapanzbw.daily_sales_fin006,false,1,down,1,1,0,0,1.000,,0.000,MAINLAND_SINK,0,0,0,0,0,0,fdp_prd_srv_internal,srv_internal_sapanzbw,daily_sales_fin006
fdp_prd_srv_internal.srv_internal_sapanzbw.sls020_transaction,false,1,down,1,1,0,0,1.000,,0.000,MAINLAND_SINK,0,0,0,0,0,0,fdp_prd_srv_internal,srv_internal_sapanzbw,sls020_transaction
fdp_prd_srv_internal.srv_internal_sapanzecc.dim_conditions_batch_strategy_data_division,false,1,down,1,1,0,0,1.000,,0.000,MAINLAND_SINK,0,0,0,0,0,0,fdp_prd_srv_internal,srv_internal_sapanzecc,dim_conditions_batch_strategy_data_division
fdp_prd_srv_internal.srv_internal_sapanzecc.dim_customer_condition_records_for_pricing,false,1,down,1,1,0,0,1.000,,0.000,MAINLAND_SINK,0,0,0,1,0,0,fdp_prd_srv_internal,srv_internal_sapanzecc,dim_customer_condition_records_for_pricing
fdp_prd_srv_internal.srv_internal_sapanzecc.dim_customer_group,false,1,down,1,1,0,0,1.000,,0.000,MAINLAND_SINK,0,0,0,0,0,0,fdp_prd_srv_internal,srv_internal_sapanzecc,dim_customer_group
fdp_prd_srv_internal.srv_internal_sapanzecc.dim_customer_group_material,false,1,down,1,1,0,0,1.000,,0.000,MAINLAND_SINK,0,0,0,0,1,0,fdp_prd_srv_internal,srv_internal_sapanzecc,dim_customer_group_material
fdp_prd_srv_internal.srv_internal_sapanzecc.dim_customer_material,false,1,down,1,1,0,0,1.000,,0.000,MAINLAND_SINK,0,0,0,1,1,0,fdp_prd_srv_internal,srv_internal_sapanzecc,dim_customer_material
fdp_prd_srv_internal.srv_internal_sapanzecc.dim_material_strategytype,false,1,down,1,1,0,0,1.000,,0.000,MAINLAND_SINK,0,0,0,0,1,0,fdp_prd_srv_internal,srv_internal_sapanzecc,dim_material_strategytype
fdp_prd_srv_internal.srv_internal_sapanzecc.dim_profit_ctr_text,false,1,down,1,1,0,0,1.000,,0.000,MAINLAND_SINK,1,0,0,0,0,0,fdp_prd_srv_internal,srv_internal_sapanzecc,dim_profit_ctr_text
fdp_prd_srv_internal.srv_internal_sapanzecc.dim_ship_to_material_strategytype,false,1,down,1,1,0,0,1.000,,0.000,MAINLAND_SINK,0,0,0,1,0,0,fdp_prd_srv_internal,srv_internal_sapanzecc,dim_ship_to_material_strategytype
fdp_prd_srv_internal.srv_internal_sapanzecc.dim_storage_loc,false,1,down,1,1,0,0,1.000,,0.000,MAINLAND_SINK,0,1,0,0,0,1,fdp_prd_srv_internal,srv_internal_sapanzecc,dim_storage_loc
fdp_prd_srv_internal.srv_internal_sapanzecc.dim_wm_status_text,false,1,down,1,1,0,0,1.000,,0.000,MAINLAND_SINK,0,0,0,0,0,0,fdp_prd_srv_internal,srv_internal_sapanzecc,dim_wm_status_text
fdp_prd_srv_internal.srv_internal_sapanzecc.fact_batch_crossplant,false,1,down,1,1,0,0,1.000,,0.000,MAINLAND_SINK,0,0,0,0,0,0,fdp_prd_srv_internal,srv_internal_sapanzecc,fact_batch_crossplant
fdp_prd_srv_internal.srv_internal_sapanzecc.fact_order_master_data,false,1,down,1,1,0,0,1.000,,0.000,MAINLAND_SINK,1,1,0,0,0,0,fdp_prd_srv_internal,srv_internal_sapanzecc,fact_order_master_data
fdp_prd_srv_internal.srv_internal_sapanzecc.fact_sales_document_business,false,1,down,1,1,0,0,1.000,,0.000,MAINLAND_SINK,0,0,0,0,0,0,fdp_prd_srv_internal,srv_internal_sapanzecc,fact_sales_document_business
fdp_prd_srv_internal.srv_internal_sapanzecc.fact_sales_document_item_status,false,1,down,1,1,0,0,1.000,,0.000,MAINLAND_SINK,0,0,0,0,0,0,fdp_prd_srv_internal,srv_internal_sapanzecc,fact_sales_document_item_status
fdp_prd_srv_internal.srv_internal_sapanzecc.fact_stock_disposal_workflow_header,false,1,down,1,1,0,0,1.000,,0.000,MAINLAND_SINK,1,1,0,0,0,0,fdp_prd_srv_internal,srv_internal_sapanzecc,fact_stock_disposal_workflow_header
fdp_prd_srv_internal.srv_internal_sapanzecc.fact_stock_disposal_workflow_item,false,1,down,1,1,0,0,1.000,,0.000,MAINLAND_SINK,1,0,0,0,1,0,fdp_prd_srv_internal,srv_internal_sapanzecc,fact_stock_disposal_workflow_item
fdp_prd_srv_internal.srv_internal_sapanzecc.fact_stock_disposal_workflow_item_handling_units,false,1,down,1,1,0,0,1.000,,0.000,MAINLAND_SINK,0,0,0,0,0,0,fdp_prd_srv_internal,srv_internal_sapanzecc,fact_stock_disposal_workflow_item_handling_units
fdp_prd_srv_internal.srv_internal_sapanzecc.fact_workflow_request,false,1,down,1,1,0,0,1.000,,0.000,MAINLAND_SINK,0,0,0,0,0,0,fdp_prd_srv_internal,srv_internal_sapanzecc,fact_workflow_request
fdp_prd_srv_internal.srv_internal_source_to_pay.fact_purchase_order_file,false,1,down,2,2,0,0,1.000,,0.000,MAINLAND_SINK,0,0,0,0,0,0,fdp_prd_srv_internal,srv_internal_source_to_pay,fact_purchase_order_file
fdp_prd_std_internal.std_internal_source_to_pay.vw_account_assignment_in_po__ekkn,false,1,down,1,1,0,0,1.000,,0.000,MAINLAND_SINK,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_source_to_pay,vw_account_assignment_in_po__ekkn
fdp_prd_std_internal.std_internal_source_to_pay.vw_address_book_master__f0101,false,1,down,1,1,0,0,1.000,,0.000,MAINLAND_SINK,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_source_to_pay,vw_address_book_master__f0101
fdp_prd_std_internal.std_internal_source_to_pay.vw_address_by_date__f0116,false,1,down,1,1,0,0,1.000,,0.000,MAINLAND_SINK,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_source_to_pay,vw_address_by_date__f0116
fdp_prd_std_internal.std_internal_source_to_pay.vw_history_per_purchase_document__ekbe,false,1,down,1,1,0,0,1.000,,0.000,MAINLAND_SINK,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_source_to_pay,vw_history_per_purchase_document__ekbe
fdp_prd_std_internal.std_internal_source_to_pay.vw_item_master__f4101,false,1,down,1,1,0,0,1.000,,0.000,MAINLAND_SINK,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_source_to_pay,vw_item_master__f4101
fdp_prd_std_internal.std_internal_source_to_pay.vw_plant_data_for_material__marc,false,1,down,2,2,0,0,1.000,,0.000,MAINLAND_SINK,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_source_to_pay,vw_plant_data_for_material__marc
fdp_prd_std_internal.std_internal_source_to_pay.vw_purchase_order_file,false,1,down,2,2,0,0,1.000,,0.000,MAINLAND_SINK,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_source_to_pay,vw_purchase_order_file
fdp_prd_std_internal.std_internal_source_to_pay.vw_supplier_master__f0401,false,1,down,1,1,0,0,1.000,,0.000,MAINLAND_SINK,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_source_to_pay,vw_supplier_master__f0401
fdp_prd_std_internal.std_internal_source_to_pay.vw_vendor_master_purchasing_organization,false,1,down,5,5,0,0,1.000,,0.000,MAINLAND_SINK,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_source_to_pay,vw_vendor_master_purchasing_organization
fdp_prd_std_internal.std_internal_tpm.customer_hierarchy__int102,false,1,down,4,4,0,0,1.000,,0.000,MAINLAND_SINK,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_tpm,customer_hierarchy__int102
fdp_prd_std_internal.std_internal_tpm.customers__int101,false,1,down,10,10,0,0,1.000,,0.000,MAINLAND_SINK,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_tpm,customers__int101
fdp_prd_std_internal.std_internal_tpm.secondary_sales__int401,false,1,down,10,10,0,0,1.000,,0.000,MAINLAND_SINK,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_tpm,secondary_sales__int401
fdp_tst_srv_internal.srv_internal_energy_and_utilities.distributed_actual_gas_usage_daily_mainland,false,1,down,1,1,0,0,1.000,,0.000,MAINLAND_SINK,0,0,0,0,0,0,fdp_tst_srv_internal,srv_internal_energy_and_utilities,distributed_actual_gas_usage_daily_mainland
fdp_dev_std_internal.std_internal_auplanning.apo_aptcat,false,1,up,0,0,1,1,,1.000,0.000,MAINLAND_SOURCE,0,0,0,0,0,0,fdp_dev_std_internal,std_internal_auplanning,apo_aptcat
fdp_dev_std_internal.std_internal_auplanning.apo_planner,false,1,up,0,0,1,1,,1.000,0.000,MAINLAND_SOURCE,0,0,0,0,0,0,fdp_dev_std_internal,std_internal_auplanning,apo_planner
fdp_dev_std_internal.std_internal_auplanning.calendar_lookup,false,1,up,0,0,2,2,,1.000,0.000,MAINLAND_SOURCE,0,0,0,0,0,0,fdp_dev_std_internal,std_internal_auplanning,calendar_lookup
fdp_dev_std_internal.std_internal_korora.location_code,false,1,up,0,0,1,1,,1.000,0.000,MAINLAND_SOURCE,0,0,0,0,0,0,fdp_dev_std_internal,std_internal_korora,location_code
fdp_dev_std_internal.std_internal_sapanzapo.au_livecache_td_version_000,false,1,up,0,0,1,1,,1.000,0.000,MAINLAND_SOURCE,0,0,0,0,0,0,fdp_dev_std_internal,std_internal_sapanzapo,au_livecache_td_version_000
fdp_dev_std_internal.std_internal_sapanzapo.nz_livecache_td_version_000,false,1,up,0,0,1,1,,1.000,0.000,MAINLAND_SOURCE,0,0,0,0,0,0,fdp_dev_std_internal,std_internal_sapanzapo,nz_livecache_td_version_000
fdp_dev_std_internal.std_internal_sapanzapo.product_alt_uom_version_000,false,1,up,0,0,1,1,,1.000,0.000,MAINLAND_SOURCE,0,0,0,0,0,0,fdp_dev_std_internal,std_internal_sapanzapo,product_alt_uom_version_000
fdp_dev_std_internal.std_internal_sapanzbw.text_generic_text__z_datahub_md_text_load,false,1,up,0,0,3,3,,1.000,0.000,MAINLAND_SOURCE,0,0,0,0,0,0,fdp_dev_std_internal,std_internal_sapanzbw,text_generic_text__z_datahub_md_text_load
fdp_dev_std_internal.std_internal_sapcorpecc.quants__lqua,false,1,up,0,0,1,1,,1.000,0.000,MAINLAND_SOURCE,0,1,0,0,1,0,fdp_dev_std_internal,std_internal_sapcorpecc,quants__lqua
fdp_dev_std_internal.std_internal_scv.kotahi_reference_bol,false,1,up,0,0,2,2,,1.000,0.000,MAINLAND_SOURCE,0,0,0,0,0,0,fdp_dev_std_internal,std_internal_scv,kotahi_reference_bol
fdp_dev_std_internal.std_internal_scv.kotahi_reference_bol_bkp,false,1,up,0,0,2,2,,1.000,0.000,MAINLAND_SOURCE,0,0,0,0,0,0,fdp_dev_std_internal,std_internal_scv,kotahi_reference_bol_bkp
fdp_prd_std_confidential.std_confidential_sapenthanadb.unconsolidated_profit_and_loss_actual_agg_mat_cust,false,1,up,0,0,1,1,,1.000,0.000,MAINLAND_SOURCE,1,0,0,1,0,0,fdp_prd_std_confidential,std_confidential_sapenthanadb,unconsolidated_profit_and_loss_actual_agg_mat_cust
fdp_prd_std_confidential.std_confidential_sapenthanadb.unconsolidated_profit_and_loss_plan_agg_mat_cust,false,1,up,0,0,1,1,,1.000,0.000,MAINLAND_SOURCE,1,0,0,1,0,0,fdp_prd_std_confidential,std_confidential_sapenthanadb,unconsolidated_profit_and_loss_plan_agg_mat_cust
fdp_prd_std_confidential.std_confidential_sapenthanadb.zcv_statistical_keyfigures,false,1,up,0,0,1,1,,1.000,0.000,MAINLAND_SOURCE,1,0,0,0,0,0,fdp_prd_std_confidential,std_confidential_sapenthanadb,zcv_statistical_keyfigures
fdp_prd_std_confidential.std_confidential_successfactors.monthly_organisation_hist,false,1,up,0,0,2,2,,1.000,0.000,MAINLAND_SOURCE,1,0,1,0,0,0,fdp_prd_std_confidential,std_confidential_successfactors,monthly_organisation_hist
fdp_prd_std_confidential.std_confidential_successfactors.weekly_organisation_hist,false,1,up,0,0,2,2,,1.000,0.000,MAINLAND_SOURCE,1,0,1,0,0,0,fdp_prd_std_confidential,std_confidential_successfactors,weekly_organisation_hist
fdp_prd_std_internal.std_internal_auplanning.apo_aptcat,false,1,up,0,0,4,4,,1.000,0.000,MAINLAND_SOURCE,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_auplanning,apo_aptcat
fdp_prd_std_internal.std_internal_auplanning.apo_planner,false,1,up,0,0,4,4,,1.000,0.000,MAINLAND_SOURCE,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_auplanning,apo_planner
fdp_prd_std_internal.std_internal_auplanning.calendar_lookup,false,1,up,0,0,3,3,,1.000,0.000,MAINLAND_SOURCE,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_auplanning,calendar_lookup
fdp_prd_std_internal.std_internal_auplanning.fba_budget_inventory,false,1,up,0,0,1,1,,1.000,0.000,MAINLAND_SOURCE,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_auplanning,fba_budget_inventory
fdp_prd_std_internal.std_internal_auplanning.fba_budget_sales,false,1,up,0,0,1,1,,1.000,0.000,MAINLAND_SOURCE,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_auplanning,fba_budget_sales
fdp_prd_std_internal.std_internal_auplanning.fba_stock_projection,false,1,up,0,0,1,1,,1.000,0.000,MAINLAND_SOURCE,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_auplanning,fba_stock_projection
fdp_prd_std_internal.std_internal_auplanning.fia_budget_inventory,false,1,up,0,0,1,1,,1.000,0.000,MAINLAND_SOURCE,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_auplanning,fia_budget_inventory
fdp_prd_std_internal.std_internal_auplanning.fia_budget_sales,false,1,up,0,0,1,1,,1.000,0.000,MAINLAND_SOURCE,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_auplanning,fia_budget_sales
fdp_prd_std_internal.std_internal_auplanning.fia_stock_projection,false,1,up,0,0,1,1,,1.000,0.000,MAINLAND_SOURCE,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_auplanning,fia_stock_projection
fdp_prd_std_internal.std_internal_korora.kotahireferences,false,1,up,0,0,1,1,,1.000,0.000,MAINLAND_SOURCE,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_korora,kotahireferences
fdp_prd_std_internal.std_internal_korora.kotahireferences_bol,false,1,up,0,0,1,1,,1.000,0.000,MAINLAND_SOURCE,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_korora,kotahireferences_bol
fdp_prd_std_internal.std_internal_korora.location_code,false,1,up,0,0,1,1,,1.000,0.000,MAINLAND_SOURCE,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_korora,location_code
fdp_prd_std_internal.std_internal_manual_energy_and_utilities.mapping_icp_to_site_name,false,1,up,0,0,2,2,,1.000,0.000,MAINLAND_SOURCE,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_manual_energy_and_utilities,mapping_icp_to_site_name
fdp_prd_std_internal.std_internal_sapanzapo.au_livecache_td_version_000,false,1,up,0,0,1,1,,1.000,0.000,MAINLAND_SOURCE,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzapo,au_livecache_td_version_000
fdp_prd_std_internal.std_internal_sapanzapo.livecache_td_version_000,false,1,up,0,0,2,2,,1.000,0.000,MAINLAND_SOURCE,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzapo,livecache_td_version_000
fdp_prd_std_internal.std_internal_sapanzapo.livecache_td_version_000_adhoc,false,1,up,0,0,1,1,,1.000,0.000,MAINLAND_SOURCE,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzapo,livecache_td_version_000_adhoc
fdp_prd_std_internal.std_internal_sapanzapo.nz_livecache_td_version_000,false,1,up,0,0,1,1,,1.000,0.000,MAINLAND_SOURCE,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzapo,nz_livecache_td_version_000
fdp_prd_std_internal.std_internal_sapanzapo.product_alt_uom_version_000,false,1,up,0,0,4,4,,1.000,0.000,MAINLAND_SOURCE,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzapo,product_alt_uom_version_000
fdp_prd_std_internal.std_internal_sapanzapo.product_version_000,false,1,up,0,0,3,3,,1.000,0.000,MAINLAND_SOURCE,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzapo,product_version_000
fdp_prd_std_internal.std_internal_sapanzbw.demand_fba,false,1,up,0,0,1,1,,1.000,0.000,MAINLAND_SOURCE,0,0,0,0,0,1,fdp_prd_std_internal,std_internal_sapanzbw,demand_fba
fdp_prd_std_internal.std_internal_sapanzbw.demand_fia,false,1,up,0,0,1,1,,1.000,0.000,MAINLAND_SOURCE,0,0,1,0,0,0,fdp_prd_std_internal,std_internal_sapanzbw,demand_fia
fdp_prd_std_internal.std_internal_sapanzbw.demand_milk,false,1,up,0,0,1,1,,1.000,0.000,MAINLAND_SOURCE,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzbw,demand_milk
fdp_prd_std_internal.std_internal_sapanzbw.generic_text_trfn__z_datahub_md_text_load,false,1,up,0,0,1,1,,1.000,0.000,MAINLAND_SOURCE,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzbw,generic_text_trfn__z_datahub_md_text_load
fdp_prd_std_internal.std_internal_sapanzbw.sales_order_open,false,1,up,0,0,1,1,,1.000,0.000,MAINLAND_SOURCE,1,0,0,0,0,1,fdp_prd_std_internal,std_internal_sapanzbw,sales_order_open
fdp_prd_std_internal.std_internal_sapanzbw.sales_trfn__zd2doh14,false,1,up,0,0,1,1,,1.000,0.000,MAINLAND_SOURCE,0,1,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzbw,sales_trfn__zd2doh14
fdp_prd_std_internal.std_internal_sapanzbw.text_generic_text__z_datahub_md_text_load,false,1,up,0,0,8,8,,1.000,0.000,MAINLAND_SOURCE,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapanzbw,text_generic_text__z_datahub_md_text_load
fdp_prd_std_internal.std_internal_sapentbw.qsr_mapping__bic_azcf_a521,false,1,up,0,0,1,1,,1.000,0.000,MAINLAND_SOURCE,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapentbw,qsr_mapping__bic_azcf_a521
fdp_prd_std_internal.std_internal_sapentbw.trading_partner_pzs4trdptr,false,1,up,0,0,15,15,,1.000,0.000,MAINLAND_SOURCE,0,0,0,0,0,0,fdp_prd_std_internal,std_internal_sapentbw,trading_partner_pzs4trdptr
fdp_dev_itg_internal.itg_internal_inventory.dim_product_version_000_mld,true,0,seed,1,1,1,0,1.000,0.000,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_dev_itg_internal,itg_internal_inventory,dim_product_version_000_mld
fdp_dev_itg_internal.itg_internal_inventory.fact_consolidated_inventory_mld,true,0,seed,21,15,1,0,0.714,0.000,0.000,MAINLAND_TAGGED,1,1,0,0,0,0,fdp_dev_itg_internal,itg_internal_inventory,fact_consolidated_inventory_mld
fdp_dev_itg_internal.itg_internal_inventory.fact_consolidated_inventory_mld_history_load,true,0,seed,20,15,0,0,0.750,,0.000,MAINLAND_TAGGED,1,1,0,0,0,0,fdp_dev_itg_internal,itg_internal_inventory,fact_consolidated_inventory_mld_history_load
fdp_dev_itg_internal.itg_internal_inventory.fact_snp_supply_plan_mld,true,0,seed,2,1,1,0,0.500,0.000,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_dev_itg_internal,itg_internal_inventory,fact_snp_supply_plan_mld
fdp_dev_itg_internal.itg_internal_inventory.mld_livecache_td_version_000,true,0,seed,2,0,1,0,0.000,0.000,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_dev_itg_internal,itg_internal_inventory,mld_livecache_td_version_000
fdp_dev_itg_internal.itg_internal_korora.delivery_check_mainland,true,0,seed,1,1,5,2,1.000,0.400,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_dev_itg_internal,itg_internal_korora,delivery_check_mainland
fdp_dev_itg_internal.itg_internal_korora.destination_confidence_mainland,true,0,seed,2,2,3,2,1.000,0.667,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_dev_itg_internal,itg_internal_korora,destination_confidence_mainland
fdp_dev_itg_internal.itg_internal_korora.destination_confidence_mainland_23042026,true,0,seed,1,1,0,0,1.000,,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_dev_itg_internal,itg_internal_korora,destination_confidence_mainland_23042026
fdp_dev_itg_internal.itg_internal_korora.shipment_container_tracking_agg_mainland,true,0,seed,1,1,5,3,1.000,0.600,0.000,MAINLAND_TAGGED,0,0,0,0,0,0,fdp_dev_itg_internal,itg_internal_korora,shipment_container_tracking_agg_mainland
